customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,usage_drop,low_engagement,recent_risk,churn_risk_score,customer_value,action_segment,revenue_at_risk
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,1,0.6527777777777778,0.8294736842105264,0.6527777777777778,70.57865497076024,2462.5,High Risk - High Value,1737.9993786549708
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0,0.9861111111111112,0.17010526315789473,0.9861111111111112,74.13093567251462,20.2,High Risk - Low Value,14.974449005847953
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0,0.9861111111111112,0.1637894736842105,0.9861111111111112,73.9414619883041,19.45,High Risk - Low Value,14.381614356725148
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0,0.4722222222222222,0.8,0.4722222222222222,57.05555555555555,3610.0,Low Risk,2059.7055555555553
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0,0.08333333333333337,0.383578947368421,0.08333333333333337,17.340701754385968,3006.2999999999997,Low Risk,521.3135168421053
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,1,0.05555555555555558,0.9263157894736842,0.05555555555555558,31.678362573099417,7480.0,Low Risk,2369.5415204678366
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0,0.9305555555555556,0.20463157894736841,0.9305555555555556,71.27783625730994,121.5,High Risk - Low Value,86.60257105263159
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,0,0.0,0.8770526315789474,0.0,26.311578947368417,7498.8,Low Risk,1973.052682105263
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0,0.5555555555555556,0.25389473684210523,0.5555555555555556,46.50573099415205,964.8,Low Risk,448.68729263157894
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0,0.4027777777777778,0.7945263157894736,0.4027777777777778,52.03023391812865,4057.0499999999997,Low Risk,2110.8926051754383
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,0,0.0,0.16336842105263158,0.0,4.901052631578947,1396.8,Low Risk,68.45790315789473
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,1,0.23611111111111116,0.8147368421052632,0.23611111111111116,40.96988304093568,5321.25,Low Risk,2180.10990131579
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0,0.2777777777777778,0.48800000000000004,0.2777777777777778,34.08444444444444,3013.4,Low Risk,1027.1006488888888
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0,0.4027777777777778,0.7717894736842106,0.4027777777777778,51.34812865497076,3940.9500000000003,Low Risk,2023.6040762280702
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1,0.48611111111111116,0.6442105263157895,0.48611111111111116,53.35409356725147,2830.5,Low Risk,1510.1876184210528
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0,0.11111111111111116,0.4597894736842105,0.11111111111111116,21.5714619883041,3494.4,Low Risk,753.7931677192985
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0,0.9583333333333334,0.7566315789473683,0.9583333333333334,89.78228070175437,269.54999999999995,High Risk - Low Value,242.00813763157885
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0,0.5,0.2614736842105263,0.5,42.844210526315784,1117.8,Low Risk,478.91258526315784
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,1,0.8611111111111112,0.8442105263157895,0.8611111111111112,85.60409356725147,1002.5,High Risk - Low Value,858.181038011696
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0,0.4305555555555556,0.17389473684210524,0.4305555555555556,35.35573099415205,846.65,Low Risk,299.3392964619883
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0,0.625,0.7174736842105264,0.625,65.27421052631578,2300.4,Low Risk,1501.5679389473682
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0,0.2222222222222222,0.840421052631579,0.2222222222222222,40.768187134502924,5588.8,Low Risk,2278.4524425730997
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0,0.9166666666666666,0.1743157894736842,0.9166666666666666,69.3961403508772,124.19999999999999,Low Risk,86.19000631578947
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,1,0.9583333333333334,0.6265263157894737,0.9583333333333334,85.87912280701754,223.20000000000002,High Risk - Low Value,191.68220210526317
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0,0.9027777777777778,0.42694736842105263,0.9027777777777778,76.00286549707602,354.90000000000003,High Risk - Low Value,269.7341696491228
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0,0.9444444444444444,0.17557894736842106,0.9444444444444444,71.37847953216374,83.4,High Risk - Low Value,59.52965192982457
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0,0.5416666666666667,0.7490526315789474,0.5416666666666667,60.3882456140351,2935.35,Low Risk,1772.6063676315791
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,1,0.625,0.6572631578947368,0.625,63.4678947368421,2107.35,Low Risk,1337.490679736842
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,0,0.0,0.19831578947368422,0.0,5.949473684210527,1695.6000000000001,Low Risk,100.8792757894737
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,0.9861111111111112,0.16631578947368422,0.9861111111111112,74.01725146198831,19.75,High Risk - Low Value,14.618407163742692
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0,0.01388888888888884,0.4753684210526316,0.01388888888888884,15.233274853801165,4007.9500000000003,Low Risk,610.5420395029239
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0,0.8194444444444444,0.7237894736842105,0.8194444444444444,79.07479532163742,1117.3500000000001,High Risk - Low Value,883.5422255263159
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,1,0.6527777777777778,0.49347368421052634,0.6527777777777778,60.498654970760235,1465.0,Low Risk,886.3052953216375
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0,0.06944444444444442,0.4256842105263158,0.06944444444444442,17.631637426900582,3386.85,Low Risk,597.1571121929824
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,0.9861111111111112,0.2985263157894737,0.9861111111111112,77.98356725146199,35.45,High Risk - Low Value,27.64517459064328
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,1,0.9722222222222222,0.37347368421052635,0.9722222222222222,79.25976608187135,88.7,High Risk - Low Value,70.3034125146199
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0,0.4027777777777778,0.21642105263157893,0.4027777777777778,34.68707602339182,1105.1,Low Risk,383.3268771345029
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0,0.6805555555555556,0.631578947368421,0.6805555555555556,66.58625730994152,1725.0,Low Risk,1148.6129385964912
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0,0.11111111111111116,0.17010526315789473,0.11111111111111116,12.880935672514623,1292.8,Low Risk,166.52473637426905
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0,0.20833333333333337,0.16505263157894737,0.20833333333333337,19.534912280701754,1117.2,Low Risk,218.24404
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,1,0.9861111111111112,0.5932631578947368,0.9861111111111112,86.82567251461988,70.45,High Risk - Low Value,61.16868628654971
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,0,0.0,0.7414736842105263,0.0,22.24421052631579,6339.599999999999,Low Risk,1410.1939705263155
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,1,0.8888888888888888,0.5991578947368421,0.8888888888888888,80.19695906432749,569.2,High Risk - Low Value,456.4810909941521
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0,0.1527777777777778,0.8509473684210526,0.1527777777777778,36.22286549707602,6164.05,Low Risk,2232.7955406725146
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0,0.11111111111111116,0.7098947368421052,0.11111111111111116,29.074619883040935,5395.2,Low Risk,1568.6338919298246
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0,0.01388888888888884,0.20168421052631577,0.01388888888888884,7.022748538011692,1700.45,Low Risk,119.41832751461982
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0,0.09722222222222221,0.8341052631578947,0.09722222222222221,31.8287134502924,6438.25,Low Risk,2049.2121437134506
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0,0.9583333333333334,0.16505263157894737,0.9583333333333334,72.03491228070176,58.800000000000004,High Risk - Low Value,42.35652842105264
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,1,0.9861111111111112,0.38442105263157894,0.9861111111111112,80.56040935672515,45.65,High Risk - Low Value,36.77582687134503
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0,0.5833333333333333,0.5431578947368421,0.5833333333333333,57.12807017543858,1935.0,Low Risk,1105.4281578947366
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0,0.7916666666666666,0.5852631578947368,0.7916666666666666,72.97456140350877,1042.5,High Risk - Low Value,760.759802631579
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0,0.8888888888888888,0.5772631578947368,0.8888888888888888,79.54011695906433,548.4,High Risk - Low Value,436.1980014035088
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,1,0.9027777777777778,0.8,0.9027777777777778,87.19444444444444,665.0,High Risk - Low Value,579.8430555555556
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0,0.02777777777777779,0.9107368421052632,0.02777777777777779,29.26654970760234,7570.5,Low Risk,2215.624145614035
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0,0.13888888888888884,0.7250526315789473,0.13888888888888884,31.473801169590637,5338.2,Low Risk,1680.1344540350874
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0,0.9166666666666666,0.16589473684210526,0.9166666666666666,69.14350877192983,118.19999999999999,Low Risk,81.72762736842105
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0,0.8055555555555556,0.6812631578947369,0.8055555555555556,76.826783625731,1132.6000000000001,High Risk - Low Value,870.1401513450294
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0,0.6944444444444444,0.7086315789473685,0.6944444444444444,69.87005847953216,1851.3000000000002,Low Risk,1293.504392631579
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0,0.6944444444444444,0.16968421052631577,0.6944444444444444,53.70163742690058,443.29999999999995,Low Risk,238.05935871345025
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0,0.7777777777777778,0.5410526315789473,0.7777777777777778,70.67602339181288,1028.0,High Risk - Low Value,726.5495204678364
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0,0.8611111111111112,0.21642105263157893,0.8611111111111112,66.77040935672515,257.0,Low Risk,171.59995204678364
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0,0.8194444444444444,0.47157894736842104,0.8194444444444444,71.50847953216373,728.0,High Risk - Low Value,520.581730994152
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,1,0.7222222222222222,0.6938947368421053,0.7222222222222222,71.37239766081872,1648.0,High Risk - High Value,1176.2171134502926
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0,0.9722222222222222,0.5869473684210527,0.9722222222222222,85.66397660818713,139.4,High Risk - Low Value,119.41558339181286
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,0,0.26388888888888884,0.6223157894736843,0.26388888888888884,37.141695906432744,3916.7000000000003,Low Risk,1454.7288035672514
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,0,0.8472222222222222,0.17347368421052634,0.8472222222222222,64.50976608187135,226.60000000000002,Low Risk,146.17912994152047
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,0,0.04166666666666663,0.16757894736842105,0.04166666666666663,7.944035087719295,1373.1,Low Risk,109.07954578947363
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,1,0.9444444444444444,0.5970526315789474,0.9444444444444444,84.02269005847953,283.6,High Risk - Low Value,238.28834900584795
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,0,0.0,0.7498947368421053,0.0,22.496842105263156,6411.599999999999,Low Risk,1442.4075284210523
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,1,0.19444444444444442,0.3814736842105263,0.19444444444444442,25.055321637426896,2627.3999999999996,Low Risk,658.3035207017542
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,0,0.7777777777777778,0.17178947368421052,0.7777777777777778,59.598128654970765,326.4,Low Risk,194.52829192982455
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,0,0.4027777777777778,0.7094736842105264,0.4027777777777778,49.47865497076024,3622.75,Low Risk,1792.4879729532165
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,1,0.9722222222222222,0.8791578947368421,0.9722222222222222,94.43029239766082,208.8,High Risk - Low Value,197.1704505263158
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,0,0.8055555555555556,0.6901052631578948,0.8055555555555556,77.09204678362573,1147.3,High Risk - Low Value,884.477052748538
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,1,0.26388888888888884,0.7987368421052631,0.26388888888888884,42.434327485380116,5027.049999999999,Low Risk,2133.194859853801
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,0,0.5555555555555556,0.17305263157894737,0.5555555555555556,44.080467836257306,657.6,Low Risk,289.87315649122803
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,0,0.5277777777777778,0.208,0.5277777777777778,43.184444444444445,839.8,Low Risk,362.66296444444447
